division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;nombre;Dir;;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Leptodontium;wallisii;;;(MÅll. Hal.) Kindb.;Leptodontium wallisii;Leptodontium_wallisii;;6;;0;Am 4.;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Per£;;;Ep°fito, Sax°cola;Rama, Roca;;;;;;;;Epifito sobre shrubby Chaetolepis, Roca
Bryophyta;Bryopsida;Bryidae;Rhizogonales;Rhizogoniaceae;1;Leptotheca;boliviana;;;Herzog;Leptotheca boliviana;Leptotheca_boliviana;;6;;0;Am 2, Am 3, Am 4;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Per£;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Leskeaceae;1;Lepyrodon;tomentosus;;;(Hook.) Mitt.;Lepyrodon tomentosus;Lepyrodon_tomentosus;;6;Neckera tomentosa (Hook.) MÅll. Hal.;0;Am 2, Am 3, Am 4, Am 5, Am 6;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Lepyrodontopsis;trichophylla;;;(Sw. ex Hedw.) Broth.;Lepyrodontopsis trichophylla;;;6;;0;Am 3, Am 4, Am 5.;;;Andes, Cordillera de la Costa Central;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae ;1;Lepyrodontopsis;trichophylla;;;(Hedw.) Broth.;Lepyrodontopsis trichophylla;Lepyrodontopsis_trichophylla;;6;;0;Am 3, Am 4, Am 5.;;Cuba, Rep£blica Dominicana, Jamaica, Islas de Barlovento, Puerto Rico, Virgen Islandia, Colombia, Costa Rica, Honduras, Panam†. Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Leskea;angustata;;;Taylor;Leskea angustata;Leskea_angustata;;6;;0;Am 2, Am 4.;;;;;Ep°fito, Lign°cola;Roca # Madera en descomposici¢n;;;;;;;;En Pittier 1936 como Leskea gracillima (Taylor) Mitt.
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Leskeodon;auratus;;;(MÅll. Hal.) Broth.;Leskeodon auratus;Leskeodon_auratus;;6;;1;Am 4.;Venezuela;Belice,  Brasil,  Caribe,  Costa Rica,  Honduras,  Panam†;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Leskeodon;cubensis;;;(Mitt.) ThÇr.;Leskeodon cubensis;Leskeodon_cubensis;;6;;0;;;Caribe Cuba y Hait°,  Colombia,  Costa Rica,  Ecuador,  Honduras,  Nicaragua,  Panam†,  Per£,  Guatemala,  MÇxico;;;Ep°fito;Ra°z;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;albicans;;;(SchwÑgr.) Lindb.;Leucobryum albicans;Leucobryum_albicans;;6;;0;Am 2, Am 3, Am 4, Am 5, As 1.;;Costa Rica,  Cuba,  el norte de AmÇrica del Sur,  Indias Occidentales;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;albidum;;;(Brid. exP. Beauv.) Lindb.;Leucobryum albidum;Leucobryum_albidum;;6;;0;;;Canad†,  Islas Canarias,  Cuba,  Rep£blica Dominicana,  Islas de Sotaventos,  Ecuador,  Alemania,  Guatemala,  Honduras,  MÇxico, Colombia, Surinam,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;antillarum;;;Schimp. Ex Besch.;Leucobryum antillarum;Leucobryum_antillarum;;6;;0;Am 1, Am 2, Am 3.;;Estados Unidos,  Indias Occidentales,  Centro AmÇrica,  AmÇrica del Sur;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;crispum;;;MÅll Hal;Leucobryum crispum;Leucobryum_crispum;;6;;0;Am 2, Am 3, Am 4, Am 5;;Cuba,  Guadalupe, AmÇrica del Sur. Norte de AmÇrica del Sur;;;Terrestre, Ep°fito;Suel # Base de tronco, Toc¢n, Ra°z;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;flavo-mucronatum;;;MÅll. Hal.;Leucobryum flavo-mucronatum;Leucobryum_flavo-mucronatum;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;giganteum;;;MÅll Hal;Leucobryum giganteum;Leucobryum_giganteum;;6;;0;Am 2, Am 3, Am 4, Am 5;;Costa Rica,  Indias Occidentales,  AmÇrica del Sur. Norte de AmÇrica del Sur;;;Ep°fito,  Acu†tico;Ra°z, Toc¢n # Semisumergido;;;;;;;;En Pittier 1936 tambiÇn como Leucobryum longifolium Hampe
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;glaucum;;;(Hedw.) èngstrîm;Leucobryum glaucum;Leucobryum_glaucum;;6;;0;;;;;;Ep°fito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;martianum;;;(Hornsch.) Hampe ex. MÅll. Hal.;Leucobryum martianum;Leucobryum_martianum;;6;;0;Am 2, Am 3, Am 4, Am 5;;Guatemala,  Costa Rica,  Indias Occidentales,  AmÇrica;;;Ep°fito;Ra°z, Tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;microcarpum;;;MÅll. Hal.;Leucobryum microcarpum;Leucobryum_microcarpum;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;polakowskyi;;;(Besch.) Cardot;Leucobryum polakowskyi;Leucobryum_polakowskyi;;6;;0;Am 1, Am 2, Am 3, Am 5.;;MÇxico, Colombia, Guatemala,  Costa Rica,  Jamaica;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucobryaceae;1;Leucobryum;subobtusifolium;;;(Broth. ) Allen;Leucobryum subobtusifolium;Leucobryum_subobtusifolium;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Leucomiaceae;1;Leucodon;curvirostris;;;Hampe;Leucodon curvirostris;Leucodon_curvirostris;;6;;0;Am 2, Am 4.;;Colombia, Guatemala, MÇxico, Panam†, Venezuela, Costa Rica;;;Ep°fito;;;;;;;;;Sobre base de tronco de Solanaceae, h£medo a medio sol
Bryophyta;Bryopsida;Bryidae;Hookeriales;Leucomiaceae;1;Leucodon;subgracilis;;;Hampe & M. Fleisch.;Leucodon subgracilis;Leucodon_subgracilis;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Leucoloma;cruegerianum;;;(Mull) Jaeg.;Leucoloma cruegerianum;Leucoloma_cruegerianum;;6;;0;Am 2, Am 3, Am 4, Am 5;;;;;Ep°fito;Bejuco;;;;;;;;En Pittier 1936 como Leucoloma asperrimum (MÅll. Hal.) Kindb.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Leucoloma;ecaudatum;;;(MÅll. Hal.) Kindb.;Leucoloma ecaudatum;Leucoloma_ecaudatum;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Leucoloma;mariei;;;Besch.;Leucoloma mariei;Leucoloma_mariei;;6;;0;Am 3, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;0;Leucoloma;procumbens;;;(Mitt.) A. Jaeger;Leucoloma procumbens;Leucoloma_procumbens;;6;;0;;Colombia;Colombia;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Leucoloma;serrulatum;;;Brid.;Leucoloma serrulatum;Leucoloma_serrulatum;;6;;0;Am 2, Am 3, Am 4, Am 5.;;;;;Ep°fito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Leucoloma;subimmarginatum;;;(MÅll. Hal.) A. Jaeger, Ber. ThÑtigk;Leucoloma subimmarginatum;Leucoloma_subimmarginatum;;6;;0;Am 4.;Venezuela, Colombia, Ecuador y Per£;MÇxico, Colombia, Costa Rica;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;0;Leucoloma;tortellum;;;(Mitt.) A. Jaeger;Leucoloma tortellum;Leucoloma_tortellum;;6;;0;Am 2, Am 3, Am 4, Am 5;;Guadalupe, Per£,  Honduras,  Costa Rica,  Panam†,  Surinam y Guayana;;;Terrestre;Roca de arenizca;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Leucomiaceae;1;Leucomium;steerei;;;B. H. Allen &Veling;Leucomium steerei;Leucomium_steerei;;6;;0;Am 4.;Venezuela;Brasil, Guyana, Venezuela;;;;;;;;;;;;Dense, humid forest in bottom of large sinkhole.
Bryophyta;Bryopsida;Bryidae;Hookeriales;Leucomiaceae;1;Leucomium;strumosum;;;(Hornsch.) Mitt.;Leucomium strumosum;Leucomium_strumosum;;6;;0;Am 4.;Venezuela, Colombia, Ecuador, Per£ y Bolivia;Pantropical;;;Lign°cola, Ep°fito;Madera en descomposici¢n # Toc¢n;;;;;;;;En Pittier 1936 como Leucomium cuspidatum (MÅll. Hal.) A. Jaeger 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Calymperaceae;1;Leucophanes;molleri;;;MÅll. Hal.;Leucophanes molleri;;;6;;0;Am 2, Am 3, Am 4, Am 5, Afr 2.;;Belice,  Brasil,  Colombia,  Costa Rica,  Ecuador,  Guayana Francesa,  Gab¢n,  Ghana,  Nigeria,  Panam†,  Nicaragua;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Leucophanaceae;1;Leucophanes;molleri;;;MÅll. Hal.;Leucophanes molleri;Leucophanes_molleri;;6;;0;;;Costa Rica,  Nicaragua,  Panam†;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Lindbergia;mexicana;;;(Besch.) Cardot;Lindbergia mexicana;Lindbergia_mexicana;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Lindigia;debilis;;;(Mitt.) A. Jaeger, Ber. ThÑtigk.;Lindigia debilis;Lindigia_debilis;;6;;0;Am 4.;;Bolivia, Colombia, Ecuador, Per£ y Venezuela;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macrocoma;sullivantii;;;(MÅll. Hal.) Grout;Macrocoma sullivantii;Macrocoma_sullivantii;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macrocoma;tenuis;;;(Hook. & Grev.) Vitt;Macrocoma tenuis;Macrocoma_tenuis;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;0;Macrocoma;tenuis;;subsp. sullivantii;(MÅll. Hal.) Vitt;Macrocoma tenuis subsp. sullivantii;Macrocoma_tenuis_sullivantii;;7;;0;Am 1, Am 2, Am 4, Am 5, Am 6, As 2, As 3.;;Bolivia, Brasil, Chile, China, Colombia, Costa Rica, Ecuador, MÇxico, Paraguay, Per£, Estados Unidos, Venezuela;;;Ep°fito;;;;;;;;;Sobre arbusto, +/- seco, al sol.
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;acutissimum;;;MÅll. Hal.;Macromitrium acutissimum;Macromitrium_acutissimum;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;cirrosum;;;(Hedw.) Brid.;Macromitrium cirrosum;Macromitrium_cirrosum;;6;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;contextum;;;Hampe;Macromitrium contextum;Macromitrium_contextum;;6;;0;;;;;;Ep°fito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;crosbyorum;;;B. H. Allen & Vitt;Macromitrium crosbyorum;Macromitrium_crosbyorum;;6;;0;Am 2, Am 4.;;Colombia,  Costa Rica,  Panam†;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;densifolium;;;ThÇr.;Macromitrium densifolium;Macromitrium_densifolium;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;fendleri;;;MÅll. Hal.;Macromitrium fendleri;Macromitrium_fendleri;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;fusco-aureum;;;E. B. Bartram;Macromitrium fusco-aureum;Macromitrium_fusco-aureum;;6;;0;Am 2, Am 4.;;Colombia,  Costa Rica,  Nicaragua,  Panam†;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;galipense;;;MÅll. Hal.;Macromitrium galipense;Macromitrium_galipense;;6;;1;Am 4.;Venezuela;;;;Ep°fito;Arbol;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;guatemalense;;;MÅll. Hal.;Macromitrium guatemalense;Macromitrium_guatemalense;;6;;0;Am 2, Am 4, Am 6.;;;;;;;;;;;; ;;En Pittier 1936 como Macromitrium paucidens MÅll. Hal.  Y como Macromitrium serrulatum Mitt.
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;hymenostomum;;;Montagne;Macromitrium hymenostomum;Macromitrium_hymenostomum;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;incurvifolium;;;(Hook. & Grev.) SchwÑgr.;Macromitrium incurvifolium;Macromitrium_incurvifolium;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;leprieurii;;;Mont.;Macromitrium leprieurii;Macromitrium_leprieurii;;6;;0;Am 2, Am 3, Am 4, Am 5;;;;;Ep°fito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;longifolium;;;(Hook.) Brid.;Macromitrium longifolium;Macromitrium_longifolium;;6;;0;Am 2, Am 3, Am 4, Am 5;;;;;Ep°fito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;0;Macromitrium;longifolium;var. brevifolium;;MÅll. Hal.;Macromitrium longifolium var. brevifolium;Macromitrium_longifolium_brevifolium;;8;;0;;;;;;Ep°fito;Tronco, Arbol;;;;;;;;Aceptado por MÅller, C. 1849
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;macrothele;;;MÅll. Hal.;Macromitrium macrothele;Macromitrium_macrothele;;6;;0;Am 4.;Venezuela, Per£ y Bolivia;;;;Sax°cola, Ep°fito;Roca # Tronco, Arbol;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;microstomum;;;(Hook. & Grev.) Schwagr;Macromitrium microstomum;Macromitrium_microstomum;;6;;0;Am 2, Am 4, As 4, Austr 1, Austr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;parvirete;;;E.B. Bartram;Macromitrium parvirete;Macromitrium_parvirete;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;pellucidum;;;Mitt.;Macromitrium pellucidum;Macromitrium_pellucidum;;6;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;perichaetiale;;;(Hook. & Grev.) MÅll. Hal.;Macromitrium perichaetiale;Macromitrium_perichaetiale;;6;;0;Am 3, Am 5.;;;;;Ep°fito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;podocarpi;;;MÅll. Hal.;Macromitrium podocarpi;Macromitrium_podocarpi;;6;;0;Am 2, Am 3, Am 4, Am 5;;;;;Ep°fito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;proliferum;;;Mitt.;Macromitrium proliferum;Macromitrium_proliferum;;6;;0;Am 4.;Venezuela, Colombia, Ecuador y Per£;;;;;;;;;;;;;En Pittier 1936 como Macromitrium runcinatella MÅll. Hal.
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;punctatum;;;(Hook. & Grev.) Brid.;Macromitrium punctatum;Macromitrium_punctatum;;6;;0;Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;pyriforme;;;MÅll. Hal.;Macromitrium pyriforme;Macromitrium_pyriforme;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;retusulum;;;MÅll. Hal.;Macromitrium retusulum;Macromitrium_retusulum;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;rhaphidophyllum;;;MÅll. Hal.;Macromitrium rhaphidophyllum;Macromitrium_rhaphidophyllum;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;richardii;;;SchwÑgr.;Macromitrium richardii;Macromitrium_richardii;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;stellulatum;;;(Hornsch.) Brid.;Macromitrium stellulatum;Macromitrium_stellulatum;;6;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;stricticuspis;;;MÅll. Hal.;Macromitrium stricticuspis;Macromitrium_stricticuspis;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;subcirrhosum;;;MÅll. Hal.;Macromitrium subcirrhosum;Macromitrium_subcirrhosum;;6;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;subnitidum;;;MÅll. Hal.;Macromitrium subnitidum;Macromitrium_subnitidum;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;Estatus desconocido seg£n Tr¢picos.org (ANBRY)
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;subpaucidens;;;MÅll. Hal.;Macromitrium subpaucidens;Macromitrium_subpaucidens;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;subscabrum;;;Mitt.;Macromitrium subscabrum;Macromitrium_subscabrum;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;swainsonii;;;(Hook.) Brid.;Macromitrium swainsonii;Macromitrium_swainsonii;;6;;0;Am 3, Am 4, Am 5;;Islas del Caribe,  Colombia y MÇxico, Bolivia,  MÇxico, Colombia, AmÇrica Central,  Indias Occidentales,  Colombia and Brasil;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;trachypodium;;;Mitt.;Macromitrium trachypodium;Macromitrium_trachypodium;;6;;0;Am 4.;Venezuela, Colombia, Ecuador y Per£;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;ulophyllum;;;Mitt.;Macromitrium ulophyllum;Macromitrium_ulophyllum;;6;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Orthotrichales;Orthotrichaceae;1;Macromitrium;venezuelense;;;Paris;Macromitrium venezuelense;Macromitrium_venezuelense;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Meteoriaceae;1;Meesia;triquetra;;;(Richt.) èngstr.;Meesia triquetra;Meesia_triquetra;;6;;0;Am 1, Am 2, Am 4, As 1, Austr 1, Eur.;;Canad†,  China,  Polonia,  Alemania,  Suiza y Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Sematophyllaceae;1;Meiothecium;boryanum;;;(MÅll. Hal.) Mitt.;Meiothecium boryanum;Meiothecium_boryanum;;6;;0;Am 3, Am 4, Am 5;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Sematophyllaceae;1;Meiothecium;revolubile;;;Mitt.;Meiothecium revolubile;Meiothecium_revolubile;;6;;0;Am 4.;Venezuela y Colombia;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;1;Mesonodon;flavescens;;;(Hook.) W.R. Buck;Mesonodon flavescens;Mesonodon_flavescens;;6;;0;Am 2, Am 4, Afr 2, Afr 3, As 4.;;;;;Lign°cola, Ep°fito;Madera en descomposici¢n # Tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae ;1;Meteoridium;remotifolium;;;(MÅll. Hal.) Manuel;Meteoridium remotifolium;Meteoridium_remotifolium;;6;;0;Am 2, Am 3, Am 4, Am 5, Am 6;;;;;Ep°fito;Rama;;;;;;;;En Pittier 1936 como Meteoriopsis remotifolia (MÅll. Hal.) Broth.
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae ;1;Meteoridium;tenuissimum;;;(Hook.f. & Wilson) M. A. Lewis;Meteoridium tenuissimum;Meteoridium_tenuissimum;;6;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae ;1;Meteorium;denticulatum;;;Mitt.;Meteorium denticulatum;Meteorium_denticulatum;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae ;1;Meteorium;deppei;;;(Hornsch. ex MÅll. Hal.) Mitt.;Meteorium deppei;Meteorium_deppei;;6;;0;;;;;;Ep°fito;Base de tronco, Rama;;;;;;;;En Churchill et al. 2000 como Papillaria deppei (Hornsch. ex MÅll. Hal.) A. Jaeger
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae ;1;Meteorium;illecebraria;;;(MÅll. Hal.) Broth.;Meteorium illecebraria;Meteorium_illecebraria;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae ;1;Meteorium;nigrescens;;;(Hedw.) Mitt.;Meteorium nigrescens;Meteorium_nigrescens;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Afr 1, As 2.;;;;;Ep°fito, Sax°cola;;;;;;;;;Algunos datos vienen de Papillaria nigrescens (Sw. ex Hedw.) Dozy & Molk
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;0;Meteorium;sinuatum;;;(MÅll. Hal.) Mitt.;Meteorium sinuatum;Meteorium_sinuatum;;6;;0;Am 2, Am 3, Am 4, Am 5;;;;;Ep°fito;Rama, Arbol;;;;;;;;Algunos datos vienen de Papillaria pseudosinuata C. MÅll..# Crece pÇndulo sobre †rbol, a la sombra
Bryophyta;Bryopsida;Bryidae;Hypnales;Brachytheciaceae;1;Meteorium;teres;;;Mitt.;Meteorium teres;Meteorium_teres;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Microcampylopus;leucogaster;;;(MÅll. Hal.) B.H. Allen;Microcampylopus leucogaster;Microcampylopus_leucogaster;;6;;0;Am 2, Am 3 Am 4, Am 5, Afr 2, Afr 4.;;;;;Terrestre, Ep°fito;Suelo, Tronco;;;;;Microcampylopus leucogaster (MÅll. Hal.) B.H. Allen Nombre aceptado por Allen 2002. Ann. Miss. Bot. Gard. 49: 101-102 ;"Ussher M.S.; Y. Le¢n V.  (MERC) ";2011-11-01;En Pursell 1973 como Campylopodium fendleri (MÅll. Hal.) Paris .En Pittier 1936 como Campylopus leucogaster (MÅll. Hal.) Mitt.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;0;Microdus;rostratus;;;(MÅll. Hal.) Besch.;Microdus rostratus;Microdus_rostratus;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Mielichhoferia;argentifolia;;;Mitt.;Mielichhoferia argentifolia;Mielichhoferia_argentifolia;;6;;0;;;Ecuador y Per£. Ecuador,  MÇxico, Colombia, Per£;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Mielichhoferia;canescens;;;MÅll. Hal.;Mielichhoferia canescens;Mielichhoferia_canescens;;6;;1;Am 4.;Venezuela;Cordillera, Tabui, Octobri 1890, Goebel.;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Mielichhoferia;cuspidata;;;(Herzog) A. J. Shaw & H. A. Crum;Mielichhoferia cuspidata;Mielichhoferia_cuspidata;;6;;0;;;Chile;Andes, Lago de Maracaibo;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Mielichhoferia;gymna;;;MÅll. Hal.;Mielichhoferia gymna;Mielichhoferia_gymna;;6;;1;Am 4.;Venezuela;Cordillera, Tabui, Octobri 1890, Goebel.;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Mielichhoferia;megalocarpum;;;(Arn.) Mitt.;Mielichhoferia megalocarpum;Mielichhoferia_megalocarpum;;6;;0;Am 4, Am 5.;;Per£;Andes;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Mironia;ehrenbergiana;;;(MÅll. Hal.) ThÇr.;Mironia ehrenbergiana;Mironia_ehrenbergiana;;6;;0;;;Venezuela,  Colombia,  Ecuador,  Bolivia;;;Terrestre, Sax°cola;Suelo # Roca;;;;;;;;
