division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;Genero/Especie;nombre;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;hilariana;;;(Mont.) Mitt.;!Dicranella hilariana (Mont.) Mitt.;Dicranella hilariana;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5.;;;;;Terrestre;Suelo, Talud;;;;;;;;En Pittier 1936 como Dicranella herminieri Besch. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;lindigiana;;;(Hampe) Mitt.;!Dicranella lindigiana (Hampe) Mitt.;Dicranella lindigiana;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;perrottetii;;;(Mont.) Mitt.;!Dicranella perrottetii (Mont.) Mitt.;Dicranella perrottetii;Especie;;0;Am 2, Am 3, Am 4;;;;;Terrestre;Suelo;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;pomiformis;;;(Griff.) A. Jaeger;!Dicranella pomiformis (Griff.) A. Jaeger;Dicranella pomiformis;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Dicranella;subinclinata;;;Lorentz;Dicranella subinclinata Lorentz;Dicranella subinclinata;Especie;;0;;Jamaica, Colombia, Costa Rica, Guatemala, Panamá, Perú (Tropicos.org);Jamaica,  Colombia,  Costa Rica,  Guatemala,  Panamá,  Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;tovariensis;;;(Mull) Mitt.;!Dicranella tovariensis (Mull) Mitt.;Dicranella tovariensis;Especie;;0;Am 4.;Venezuela;Trinidad y Tobago;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranella;trumpffii;;;(Hampe) A. Jaeger;!Dicranella trumpffii (Hampe) A. Jaeger;Dicranella trumpffii;Especie;;1;Am 4.;Buscar;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranodontium;denudatum;;;(Bridel) Britton;!Dicranodontium denudatum (Bridel) Britton;Dicranodontium denudatum;Especie;;0;Am 1, Am 2, Am 4, As , Eur.;;Alaska,  Estados Unidos, México, Colombia, Guatemala. Este de Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranodontium;pulchroalare;;;Broth.;!Dicranodontium pulchroalare Broth.;Dicranodontium pulchroalare;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranoloma;steyermarkii;;;E. B. Bartram;!Dicranoloma steyermarkii E. B. Bartram;Dicranoloma steyermarkii;Especie;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranum;frigidum;;;Müll. Hal.;!Dicranum frigidum Müll. Hal.;Dicranum frigidum;Especie;;0;Am 2, Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranum;majus;;;Turner;!Dicranum majus Turner;Dicranum majus;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Dicranum;scoparium;;;Hedw.;!Dicranum scoparium Hedw.;Dicranum scoparium;Especie;;0;;;Austria,  Bulgaria,  Canadá,  China,  Francia,  República Checa,  Finlandia,  Alemania,  Hungría,  Irlanda,  Japón,  Kazajistán,  Países Bajos,  Noruega,  Polonia,  Portugal,  Rusia,  Georgia,  España,  Sri Lanka,  Suecia,  Suiza,  Taiwán,  Reino Unido,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Eucamptodontopsis;brittoniae;;;(E. B. Bartram) B. H. Allen;!Eucamptodontopsis brittoniae (E. B. Bartram) B. H. Allen;Eucamptodontopsis brittoniae;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Eucamptodontopsis;pilifera;;;(Mitt.) Broth.;!Eucamptodontopsis pilifera (Mitt.) Broth.;Eucamptodontopsis pilifera;Especie;;0;Am 3, Am 4, Am 5, Oc.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Eucamptodontopsis;tortuosa;;;H. Rob.;!Eucamptodontopsis tortuosa H. Rob.;Eucamptodontopsis tortuosa;Especie;;1;Am 4.;Venezuela;Guyana y Venezuela;;;;;Venezuela;VU;D2;León et al. 2013a;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Holomitrium;antennatum;;;Mitt., J. Linn;!Holomitrium antennatum Mitt., J. Linn;Holomitrium antennatum;Especie;;0;;Bolivia, Colombia, Ecuador, Perú y Venezuela (Tropicos.org);Bolivia, Brasil, Colombia, Ecuador, Perú, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Holomitrium;arboreum;;;Mitt.;!Holomitrium arboreum Mitt.;Holomitrium arboreum;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;Epífito;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Holomitrium;crispulum;;;Mart.;!Holomitrium crispulum Mart.;Holomitrium crispulum;Especie;;0;Am 3, Am 4, Am 6;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Holomitrium;flexuosum;;;Mitt., J. Linn.;!Holomitrium flexuosum Mitt., J. Linn.;Holomitrium flexuosum;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Bolivia.;Bolivia, Colombia, Ecuador, Costa Rica, Guatemala, Panamá, Perú, Venezuela.;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Holomitrium;lutescens;;;Müll. Hal.;!Holomitrium lutescens Müll. Hal.;Holomitrium lutescens;Especie;;1;Am 4.;;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Holomitrium;moritzianum;;;Hampe;!Holomitrium moritzianum Hampe;Holomitrium moritzianum;Especie;;0;Am 4, Am 5.;Venezuela, Colombia y Bolivia.;Bolivia, Colombia, Costa Rica, Panamá, Perú, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Holomitrium;pulchellum;;;Mitt.;!Holomitrium pulchellum Mitt.;Holomitrium pulchellum;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Holomitrium;sinuosum;;;B.H. Allen;!Holomitrium sinuosum B.H. Allen;Holomitrium sinuosum;Especie;;0;Am 4.;Bolivia, Venezuela y Colombia;Bolivia, Colombia, Costa Rica, México, Panamá y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Leucoloma;cruegerianum;;;(Mull) Jaeg.;!Leucoloma cruegerianum (Mull) Jaeg.;Leucoloma cruegerianum;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;Epífito;Bejuco;;;;;;;;En Pittier 1936 como Leucoloma asperrimum (Müll. Hal.) Kindb.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Leucoloma;ecaudatum;;;(Müll. Hal.) Kindb.;!Leucoloma ecaudatum (Müll. Hal.) Kindb.;Leucoloma ecaudatum;Especie;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Leucoloma;mariei;;;Besch.;!Leucoloma mariei Besch.;Leucoloma mariei;Especie;;0;Am 3, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Leucoloma;procumbens;;;(Mitt.) A. Jaeger;Leucoloma procumbens (Mitt.) A. Jaeger;Leucoloma procumbens;Especie;;0;;Colombia;Colombia;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Leucoloma;serrulatum;;;Brid.;!Leucoloma serrulatum Brid.;Leucoloma serrulatum;Especie;;0;Am 2, Am 3, Am 4, Am 5.;;;;;Epífito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Leucoloma;subimmarginatum;;;(Müll. Hal.) A. Jaeger, Ber. Thätigk;!Leucoloma subimmarginatum (Müll. Hal.) A. Jaeger, Ber. Thätigk;Leucoloma subimmarginatum;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Perú;México, Colombia, Costa Rica;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Leucoloma;tortellum;;;(Mitt.) A. Jaeger;Leucoloma tortellum (Mitt.) A. Jaeger;Leucoloma tortellum;Especie;;0;Am 2, Am 3, Am 4, Am 5;;Guadalupe, Perú,  Honduras,  Costa Rica,  Panamá,  Surinam y Guayana;;;Terrestre;Roca de arenizca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Microcampylopus;leucogaster;;;(Müll. Hal.) B.H. Allen;!Microcampylopus leucogaster (Müll. Hal.) B.H. Allen;Microcampylopus leucogaster;Especie;;0;Am 2, Am 3 Am 4, Am 5, Afr 2, Afr 4.;;;;;Terrestre, Epífito;Suelo, Tronco;;;;;Microcampylopus leucogaster (Müll. Hal.) B.H. Allen Nombre aceptado por Allen 2002. Ann. Miss. Bot. Gard. 49: 101-102 ;"Ussher M.S.; Y. León V.  (MERC) ";2011-11-01;En Pursell 1973 como Campylopodium fendleri (Müll. Hal.) Paris .En Pittier 1936 como Campylopus leucogaster (Müll. Hal.) Mitt.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Microdus;rostratus;;;(Müll. Hal.) Besch.;Microdus rostratus (Müll. Hal.) Besch.;Microdus rostratus;Especie;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Oreoweisia;bogotensis;;;(Hampe) Mitt.;Oreoweisia bogotensis (Hampe) Mitt.;Oreoweisia bogotensis;Especie;;0;;Venezuela, Colombia;Venezuela,  Colombia;;;Saxícola, Epífito;Roca, Base de tronco.;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Oreoweisia;laxiretis;;;Broth. ex Herzog;!Oreoweisia laxiretis Broth. ex Herzog;Oreoweisia laxiretis;Especie;;0;Am 4.;Bolivia, Colombia y Venezuela;Bolivia, Colombia y Venezuela;;;Saxícola;Roca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Oreoweisia;lechleri;;;(Müll. Hal.) Kindb.;!Oreoweisia lechleri (Müll. Hal.) Kindb.;Oreoweisia lechleri;Especie;;0;;Bolivia, Colombia, Ecuador y Venezuela;Bolivia, Colombia, Ecuador, México y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Oreoweisia;tunariensis;;;Herzog;!Oreoweisia tunariensis Herzog;Oreoweisia tunariensis;Especie;;0;Am 4.;Bolivia, Colombia, Perú y Venezuela (Tropicos.org);Bolivia, Colombia, Costa Rica, Perú y Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Pilopogon;guadalupensis;;;(Brid.) J.-P. Frahm;!Pilopogon guadalupensis (Brid.) J.-P. Frahm;Pilopogon guadalupensis;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5;;México, Colombia, Indias Occidentales Centro América , América del Sur;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Pilopogon;laevis;;;(Taylor) Thér;!Pilopogon laevis (Taylor) Thér;Pilopogon laevis;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Pilopogon;longirostratus;;;Mitt.;!Pilopogon longirostratus Mitt.;Pilopogon longirostratus;Especie;;0;Am 4.;Colombia, Ecuador, Perú y Venezuela;Colombia, Ecuador, Perú y Venezuela;;;Saxícola, Terrestre;Roca, Suelo;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Pilopogon;macrocarpus;;;Broth.;!Pilopogon macrocarpus Broth.;Pilopogon macrocarpus;Especie;;0;;Colombia, Ecuador;Colombia ,  Ecuador;;;Saxícola;Roca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Pilopogon;peruvianus;;;(R.S. Williams) J.-P. Frahm;!Pilopogon peruvianus (R.S. Williams) J.-P. Frahm;Pilopogon peruvianus;Especie;;0;;Bolivia, Perú, Ecuador;Perú,  Ecuador;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Rhabdoweisia;fugax;;;(Hedw.) Bruch & Schimp;!Rhabdoweisia fugax (Hedw.) Bruch & Schimp;Rhabdoweisia fugax;Especie;;0;Am 1, Am 4, As 1, As 2, Eur.;Bolivia, Colombia, Perú;Austria,  Bolivia,  Brasil,  Colombia,  Chile,  Costa Rica,  República Checa,  Alemania,  Honduras,  México, Colombia, Noruega,  Panamá,  Perú,  Reino Unido y Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;;Rhabdoweisia;fugax;var. tenerrima;;E.B. Bartram;Rhabdoweisia fugax var. tenerrima E.B. Bartram;Rhabdoweisia fugax var. tenerrima;Variedad;;0;;Guatemala (Tropicos.org);Guatemala;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Steyermarkiella;anomalodictya;;;H. Rob.;!Steyermarkiella anomalodictya H. Rob.;Steyermarkiella anomalodictya;Especie;;1;;Venezuela (Tropicos.org);Venezuela;;;;;Venezuela;VU;D2;León et al. 2013a;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;!;Symblepharis;lindigii;;;Hampe;!Symblepharis lindigii Hampe;Symblepharis lindigii;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Bolivia y Perú;Bolivia,  Colombia,  Costa Rica,  Ecuador,  Perú;;;Epífito;Rama;;;;;;;;
Bryophyta;Bryopsida;Diphysciidae;Diphysciales;Diphysciaceae;!;Diphyscium;chiapense;;;D.H. Norris;!Diphyscium chiapense D.H. Norris;Diphyscium chiapense;Especie;;0;;;México, Colombia, Costa Rica,  Japón;;;;;;;;;;;;
Bryophyta;Bryopsida;Diphysciidae;Diphysciales;Diphysciaceae;!;Diphyscium;fendleri;;;Müll. Hal.;!Diphyscium fendleri Müll. Hal.;Diphyscium fendleri;Especie;;0;;Colombia, Ecuador, Venezuela;Colombia, Ecuador, Venezuela;;;;;;;;;;;;En Pittier 1936 como Webera fendleri (Müll. Hal.) Broth.
Bryophyta;Bryopsida;Diphysciidae;Diphysciales;Diphysciaceae;!;Diphyscium;longifolium;;;Griff.;!Diphyscium longifolium Griff.;Diphyscium longifolium;Especie;;0;Cosm.;;Cosmopolita;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Ceratodon;purpureus;;;(Hedw.) Brid.;!Ceratodon purpureus (Hedw.) Brid.;Ceratodon purpureus;Especie;;0;Cosm.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;;Ceratodon;purpureus;;subsp. stenocarpus;(Bruch & Schimp.) Dixon;Ceratodon purpureus subsp. stenocarpus (Bruch & Schimp.) Dixon;Ceratodon purpureus subsp. stenocarpus;Subespecie;;0;Am 1, Am 2, Am 4, Am 5 Afr 1, Afr 4, As 3, As 4, Austr 2, Eur.;;Venezuela;;;;;;;;;;;;En Pursell 1973 como Ceratodon stenocarpus Bruch & Schimp. Ex C. Müll y como Ceratodon venezuelensis C. Müll . En Pittier 1936 como Ceratodon stenocarpus Bruch & Schimp. Ex C. Müll  y como Ceratodon venezuelensis .En MERF como Ceratodon stenococarpus
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Ceratodon;semilunaris;;;Müll. Hal.;!Ceratodon semilunaris Müll. Hal.;Ceratodon semilunaris;Especie;;1;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Chrysoblastella;chilensis;;;(Mont.) Reimers;!Chrysoblastella chilensis (Mont.) Reimers;Chrysoblastella chilensis;Especie;;0;;Bolivia, Colombia, Ecuador y Perú (Tropicos.org);Australia,  Brasil,  Nueva Zelanda,  Bolivia,  Chile,  Colombia,  Ecuador,  México y Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Distichium;capillaceum;;;(Hedw.) Bruch;!Distichium capillaceum (Hedw.) Bruch;Distichium capillaceum;Especie;;0;Am 1, Am 2, Am 4, Am 6, Afr 1, Afr 2, Afr 3, Ant, As 1, As 2, As 3, As 5, Austr 1, Austr 2, Eur. Oc.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Ditrichum;bogotense;;;(Hampe) Broth.;!Ditrichum bogotense (Hampe) Broth.;Ditrichum bogotense;Especie;;0;Am 4.;Bolivia, Colombia, Ecuador y Venezuela;Bolivia, Colombia, Ecuador y Venezuela;;;;;Venezuela;VU;A2c;Ussher & León 2013;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Ditrichum;crinale;;;(Taylor) Kuntze;!Ditrichum crinale (Taylor) Kuntze;Ditrichum crinale;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Ditrichum;difficile;;;(Duby) M. Fleisch;!Ditrichum difficile (Duby) M. Fleisch;Ditrichum difficile;Especie;;0;Am 2, Am 3, Am 4, Am 5;;Venezuela;;;;;;;;;;;;En Pursell 1973 como Ditrichum rufescens (Hampe) Hampe 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Ditrichum;gracile;;;(Mitt.) Kuntze;!Ditrichum gracile (Mitt.) Kuntze;Ditrichum gracile;Especie;;0;Am 2, Am 4.;;;;;Saxícola;Roca;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Pleuridium;andinum;;;Herzog.;!Pleuridium andinum Herzog.;Pleuridium andinum;Especie;;0;Am 4.;Venezuela, Perú y Bolivia;Bolivia,  Chile,  Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Pleuridium;venezuelanum;;;Griffin III;!Pleuridium venezuelanum Griffin III;Pleuridium venezuelanum;Especie;;0;Am 4.;Venezuela;Costa Rica, Venezuela;;;;;Venezuela;EN;A2c;León et al. 2013a;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Rhamphidium;fendleri;;;(Müll. Hal.) Broth.;!Rhamphidium fendleri (Müll. Hal.) Broth.;Rhamphidium fendleri;Especie;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Symblepharis;lindigii;;;Hampe;!Symblepharis lindigii Hampe;Symblepharis lindigii;Especie;;0;;Bolivia, Colombia, Ecuador, Perú;Bolivia,  Colombia,  Costa Rica,  Ecuador,  Perú;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Trichodon;cylindricus;;;(Hedw.) Schimp.;!Trichodon cylindricus (Hedw.) Schimp.;Trichodon cylindricus;Especie;;0;;;Austria,  Finlandia,  Alemania,  Estados Unidos;;;Epífito;Tronco;;;;;;;;"Sobre tronco, cerca de riachuelo; en declive pedregoso"
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;!;Tristichium;mirabile;;;(Müll. Hal.) Herzog;!Tristichium mirabile (Müll. Hal.) Herzog;Tristichium mirabile;Especie;;0;Am 2, Am 4, Am 6.;;;;;Terrestre;Talud;;;;;;;;
Bryophyta;Bryopsida;Funariidae;Encalyptales;Encalytaceae;!;Encalypta;asperifolia;;;Mitt.;!Encalypta asperifolia Mitt.;Encalypta asperifolia;Especie;;0;Am 4, Am 6.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Funariidae;Encalyptales;Encalytaceae;!;Encalypta;procera;;;Bruch;!Encalypta procera Bruch;Encalypta procera;Especie;;0;;;Canadá,  México, Colombia, Estados Unidos,  Groenlandia;;;;;;;;;;;;
Bryophyta;Bryopsida;Funariidae;Encalyptales;Encalytaceae;!;Encalypta;ciliata;;;Hedw.;!Encalypta ciliata Hedw.;Encalypta ciliata;Especie;;0;;Bolivia, Perú;Bolivia,  Canadá,  Chile,  China,  Finlandia,  Alemania,  Guatemala,  Japón,  Kazajistán,  México, Colombia, Mongolia,  Perú,  Rusia,  Reino Unido,  Estados Unidos,  Groenlandia,  Hawái,  India,  Sudáfrica;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Entodon;beyrichii;;;(Schwägr.) Müll. Hal.;!Entodon beyrichii (Schwägr.) Müll. Hal.;Entodon beyrichii;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;Epífito, Saxícola;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Entodon;columnaris;;;(Schwägr.) Mitt.;!Entodon columnaris (Schwägr.) Mitt.;Entodon columnaris;Especie;;0;Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Entodon;complicatus;;;(Müll. Hal.) Mitt.;!Entodon complicatus (Müll. Hal.) Mitt.;Entodon complicatus;Especie;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Entodon;distans;;;(Müll. Hal.) Mitt.;!Entodon distans (Müll. Hal.) Mitt.;Entodon distans;Especie;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Entodon;hampeanum;;;C. Müll.;!Entodon hampeanum C. Müll.;Entodon hampeanum;Especie;;0;Am 1, Am 2, Am 3, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Entodon;jamesonii;;;(Taylor) Mitt.;!Entodon jamesonii (Taylor) Mitt.;Entodon jamesonii;Especie;;0;Am 2, Am 3, Am 4.;;;;;Epífito;Tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Entodon;macropodus;;;(Hedw.) Müll. Hal.;!Entodon macropodus (Hedw.) Müll. Hal.;Entodon macropodus;Especie;;0;Am 2, Am 3, Am 4, Am 5;;;;;Terrestre, Epífito;Suelo, Base de tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Entodon;myurus;;;(Hook.) Hampe;!Entodon myurus (Hook.) Hampe;Entodon myurus;Especie;;0;Am 4, As 2, As 3.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Entodon;pallescens;;;(Müll. Hal.) Mitt.;!Entodon pallescens (Müll. Hal.) Mitt.;Entodon pallescens;Especie;;0;Am 3, Am4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Erythrodontium;longisetum;;;(Hook.) Par.;!Erythrodontium longisetum (Hook.) Par.;Erythrodontium longisetum;Especie;;0;Am 2,  Am4, Am 5.;;;;;Terrestre, Epífito;Suelo, Base de tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Erythrodontium;squarrosum;;;(Hampe) Par.;!Erythrodontium squarrosum (Hampe) Par.;Erythrodontium squarrosum;Especie;;0;Am 1, Am 2, Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Mesonodon;flavescens;;;(Hook.) W.R. Buck;!Mesonodon flavescens (Hook.) W.R. Buck;Mesonodon flavescens;Especie;;0;Am 2, Am 4, Afr 2, Afr 3, As 4.;;;;;Lignícola, Epífito;Madera en descomposición, Tronco;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Rozea;andrieuxii;;;(Müll. Hal.) Besch.;!Rozea andrieuxii (Müll. Hal.) Besch.;Rozea andrieuxii;Especie;;0;Am 2, Am 4.;Venezuela;México;;;Saxícola;Roca;;;;;;;;En Griffin 1975 y en Morales & García 2006 como Rozea bourgaeana Besh. 
Bryophyta;Bryopsida;Bryidae;Hypnales;Entodontaceae;!;Rozea;subjulacea;;;Besch.;!Rozea subjulacea Besch.;Rozea subjulacea;Especie;;0;Am 2, Am 4.;Venezuela y Colombia.;Guatemala,  México, Colombia, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Erpodiaceae;!;Erpodium;coronatum;;;(Hook f. & Wils.) Mitt.;!Erpodium coronatum (Hook f. & Wils.) Mitt.;Erpodium coronatum;Especie;;0;Am 2, Am 4, Am 5, Am 6, Afr 2.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Erpodiaceae;!;Erpodium;pringlei;;;E. Britton;!Erpodium pringlei E. Britton;Erpodium pringlei;Especie;;0;;Colombia;Brasil,  Colombia,  México, Colombia, El Salvador,  Guatemala;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Erpodiaceae;!;Solmsiella;biseriata;;;(Austin) Steere;!Solmsiella biseriata (Austin) Steere;Solmsiella biseriata;Especie;;0;;;China,  Taiwán,  Tailandia,  Tanzania,  Filipinas,  Estados Unidos;;;Epífito;Tronco;;;;;;;;En Churchill et al 2000 como Erpodium biseriatum (Austin) Austin y en Pittier 1936 como Erpodium latifolium RS Williams
Bryophyta;Bryopsida;Dicranidae;Dicranales;Eustichiaceae;!;Eustichia;longirostris;;;(Brid.) Brid.;!Eustichia longirostris (Brid.) Brid.;Eustichia longirostris;Especie;;0;Am 2, Am 3, Am 4, Am 5, Am 6, Afr 3, Afr 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Fabroniaceae;!;Fabronia;ciliaris;;;var. polycarpa (Hook.) W.R. Buck;!Fabronia ciliaris var. polycarpa (Hook.) W.R. Buck;Fabronia ciliaris;Especie;;0;Am 2, Am 4, Am 5, Am 6.;;;;;;;;;;;;;;En Pittier 1936 como Fabronia glauca Müll. Hal. Y como Fabronia polycarpa Hook. Sobre troncos de Oreodona
